ID,nivel_de_satisfaccion,ultima_evaluacion,cantidad_proyectos,promedio_horas_mensuales_trabajadas,años_en_la_empresa,tuvo_un_accidente_laboral,promociones_ultimos_5_anios,area,salario,se_fue
1406,0.56,0.7,4,135,2,0,0,ventas,bajo,no
3421,0.67,0.49,5,241,8,0,0,ventas,medio,no
6431,0.14,0.51,5,173,4,0,0,soporte,medio,no
5003,0.53,0.71,3,125,2,1,0,ventas,bajo,no
3341,0.38,0.68,5,211,6,0,0,tecnica,bajo,no
2297,0.44,0.53,2,156,3,0,0,ventas,bajo,si
556,0.52,0.54,5,239,3,0,0,soporte,medio,no
2259,0.91,0.82,3,183,2,0,0,ventas,medio,no
8496,0.88,0.68,5,224,2,0,0,tecnica,bajo,no
7749,0.84,0.95,4,208,3,1,0,soporte,medio,no
9808,0.7,0.78,4,254,4,0,0,ventas,bajo,no
1479,0.76,0.57,5,139,4,0,0,ventas,medio,no
1191,0.1,0.92,6,285,4,0,0,tecnica,bajo,si
9299,0.9,0.48,4,136,7,0,0,TI,bajo,no
4161,0.41,0.5,2,153,3,0,0,ventas,bajo,si
4426,0.45,0.57,2,158,3,0,0,ventas,bajo,si
1577,0.1,0.94,6,255,4,0,0,tecnica,bajo,si
5578,0.76,0.67,5,243,3,0,0,ventas,bajo,no
2582,0.51,0.8,4,198,6,0,0,marketing,medio,no
2194,0.83,0.68,4,273,2,0,0,ventas,bajo,no
6590,0.69,0.76,3,174,6,0,0,ventas,medio,no
2697,0.21,0.98,6,208,5,1,0,gestión de productos,bajo,no
7724,0.61,0.45,3,114,3,0,0,ventas,alto,no
896,0.49,0.68,3,192,7,0,0,dirección,alto,no
7834,0.55,0.82,3,248,2,0,0,contabilidad,alto,no
4073,0.11,0.92,7,307,4,0,0,TI,bajo,si
7202,0.85,0.64,5,256,7,0,0,gestión de productos,bajo,no
6310,0.98,0.6,4,160,3,0,0,tecnica,bajo,no
4235,0.74,0.76,5,255,4,0,0,ventas,medio,no
5973,0.7,0.48,4,229,2,0,0,tecnica,alto,no
5,0.94,0.85,4,180,4,0,0,ventas,medio,no
2069,0.73,0.74,5,230,3,0,0,soporte,bajo,no
6712,0.72,0.66,3,134,3,0,0,contabilidad,medio,no
2049,0.63,0.87,2,101,3,0,0,tecnica,bajo,no
9904,0.7,0.58,4,207,2,1,0,ventas,medio,no
2930,0.98,0.77,3,191,2,0,0,ventas,medio,no
6546,1,0.65,4,237,3,0,0,TI,bajo,no
8876,0.9,0.49,3,237,2,0,0,tecnica,medio,no
1102,0.4,0.5,2,127,3,0,0,TI,bajo,si
1215,0.81,0.87,5,241,3,0,0,contabilidad,bajo,no
6452,0.53,0.57,5,141,3,1,0,tecnica,alto,no
4081,0.62,0.89,5,243,3,0,0,soporte,medio,no
7936,0.5,0.65,5,285,6,0,0,dirección,alto,no
9239,0.77,0.87,3,275,4,1,0,soporte,medio,no
671,0.43,0.45,2,140,3,0,0,ventas,bajo,si
4372,0.59,1,3,156,4,0,0,contabilidad,bajo,si
6670,0.98,0.67,4,209,6,0,0,marketing,bajo,no
827,0.37,0.53,2,131,3,0,0,ventas,bajo,si
9438,0.96,0.85,4,173,3,0,0,marketing,alto,no
2406,0.42,0.53,2,131,3,0,0,contabilidad,medio,si
471,0.97,0.4,4,258,4,1,0,tecnica,medio,no
6522,0.94,0.66,5,219,3,0,0,soporte,bajo,no
7477,0.53,0.8,2,225,7,1,1,dirección,alto,no
3360,0.84,0.81,4,152,2,1,0,gestión de productos,medio,no
3481,0.65,0.82,4,257,3,0,0,tecnica,bajo,no
9937,0.7,0.83,5,241,2,0,0,ventas,medio,no
760,0.98,0.62,3,140,4,0,0,marketing,bajo,no
3471,0.62,0.75,3,180,3,0,0,soporte,medio,no
1691,0.87,0.92,4,141,3,0,0,ventas,bajo,no
5090,0.83,0.91,3,155,3,0,0,ImásD,bajo,no
4784,0.85,0.81,4,260,3,0,0,gestión de productos,medio,no
8971,0.4,0.56,2,149,3,0,0,contabilidad,bajo,si
3240,0.98,0.98,4,259,2,0,0,RRHH,alto,no
4411,0.85,0.84,5,179,3,0,0,ventas,bajo,no
784,0.37,0.46,2,153,3,0,0,ventas,bajo,si
8161,0.86,0.67,5,200,3,0,0,ImásD,medio,no
3754,0.93,0.9,3,172,3,0,0,gestión de productos,medio,no
6981,0.66,0.99,4,195,3,0,0,TI,bajo,no
1629,0.44,0.67,3,113,2,0,0,soporte,bajo,no
4313,0.09,0.91,6,275,4,0,0,RRHH,medio,si
7304,0.93,0.56,5,140,3,0,0,tecnica,medio,no
595,0.17,0.83,6,195,5,0,0,soporte,alto,no
7728,0.43,0.46,2,186,2,0,0,gestión de productos,bajo,no
2855,0.81,0.5,5,205,3,0,0,ventas,medio,no
3457,0.16,0.81,2,159,6,1,0,ImásD,bajo,no
2959,0.6,0.6,3,258,3,0,0,ventas,bajo,no
355,0.83,0.75,3,150,3,0,0,soporte,bajo,no
4917,0.66,0.56,5,202,3,0,0,soporte,medio,no
6434,0.84,0.5,5,267,2,0,0,tecnica,bajo,no
8558,0.39,0.52,2,129,3,0,0,gestión de productos,bajo,si
242,0.91,0.61,4,135,10,0,0,contabilidad,medio,no
9369,0.7,0.89,3,183,5,0,0,soporte,bajo,si
2869,0.59,0.56,4,250,2,0,0,contabilidad,medio,no
8894,0.49,0.48,3,190,2,0,0,tecnica,medio,no
6511,0.57,0.68,3,102,6,0,0,tecnica,medio,no
4233,0.6,0.54,3,265,3,1,0,ventas,medio,no
7730,0.4,0.62,3,283,5,0,0,tecnica,bajo,no
374,0.51,0.96,5,268,4,0,0,ventas,bajo,no
6995,0.75,0.89,6,250,2,0,0,marketing,medio,no
9629,0.37,0.46,2,149,3,0,0,marketing,alto,si
7848,0.79,0.84,4,144,2,1,0,marketing,medio,no
5068,0.65,0.86,5,250,3,0,0,TI,bajo,no
2598,0.72,0.94,4,258,5,0,0,ventas,bajo,si
7577,0.92,0.7,3,129,3,0,1,dirección,alto,no
867,0.95,0.64,3,138,4,1,0,tecnica,bajo,no
7871,0.51,0.94,4,155,3,0,0,TI,medio,no
2619,0.15,0.74,6,212,2,0,0,ventas,bajo,no
7122,0.1,0.87,7,247,4,0,0,marketing,bajo,si
9117,0.59,0.61,4,141,2,1,0,RRHH,medio,no
771,0.97,0.95,3,257,2,0,0,RRHH,medio,no
8077,0.32,0.81,5,111,4,0,0,ventas,medio,no
7583,0.74,0.87,4,258,2,0,0,marketing,medio,no
3641,0.1,0.85,7,259,4,0,0,tecnica,bajo,si
3096,0.57,0.58,3,192,3,0,0,tecnica,medio,no
1937,0.59,1,2,155,5,0,0,ventas,bajo,si
5380,0.7,0.74,6,136,3,0,0,TI,bajo,si
8390,0.94,0.73,5,142,2,1,0,TI,alto,no
5004,0.36,0.77,4,252,2,0,0,dirección,medio,no
5544,0.54,0.97,4,258,3,0,0,soporte,bajo,no
6288,0.38,0.54,2,135,3,0,0,tecnica,medio,si
9446,0.56,0.66,3,232,2,0,0,ventas,bajo,no
4814,0.37,0.62,4,253,2,0,0,marketing,medio,no
153,0.53,0.45,4,180,3,0,0,tecnica,medio,no
451,0.38,0.47,2,140,3,1,0,TI,bajo,si
8773,0.4,0.54,2,139,3,0,0,marketing,bajo,si
7261,0.66,0.94,4,190,3,0,0,marketing,medio,no
1898,0.43,0.53,2,131,3,0,0,TI,bajo,si
6136,0.57,0.88,4,140,2,0,0,soporte,medio,no
6169,0.92,0.85,3,207,2,0,0,soporte,bajo,no
3729,0.75,0.56,4,230,3,0,0,tecnica,medio,no
7663,0.89,0.89,5,179,2,0,0,tecnica,bajo,no
5160,0.94,0.9,4,144,4,0,0,soporte,bajo,no
9850,0.11,0.84,6,298,4,0,0,ventas,bajo,si
5218,0.11,0.78,6,260,4,0,0,RRHH,medio,si
8544,0.39,0.5,2,135,3,0,0,soporte,bajo,si
5539,0.4,0.38,3,280,2,0,0,marketing,bajo,no
3992,0.52,0.96,4,125,3,0,0,RRHH,bajo,no
8951,0.38,0.53,2,157,3,0,0,ventas,bajo,si
6683,0.62,0.58,3,148,2,1,0,tecnica,bajo,no
3895,0.41,0.46,2,151,3,0,0,gestión de productos,bajo,si
174,0.38,0.5,2,140,3,0,0,ventas,medio,si
5340,0.9,0.81,6,273,5,0,0,tecnica,medio,no
4617,0.48,0.96,4,224,2,1,0,ventas,bajo,no
8278,0.37,0.5,2,141,3,0,0,ventas,bajo,si
7657,0.55,0.58,5,208,3,0,0,TI,bajo,no
8044,0.73,0.72,4,233,2,0,0,ventas,bajo,no
3465,0.5,0.64,4,213,4,0,0,soporte,bajo,no
8230,0.44,0.48,2,148,3,0,0,ventas,bajo,si
1425,0.24,0.94,4,146,4,0,0,gestión de productos,medio,no
2653,0.4,0.65,6,172,2,1,0,tecnica,bajo,no
6276,0.5,0.95,5,137,3,0,0,tecnica,bajo,no
9200,0.3,0.66,4,119,3,0,0,tecnica,bajo,no
5485,0.75,0.58,4,270,3,0,0,contabilidad,bajo,no
4956,0.73,0.77,3,233,3,0,0,ventas,medio,no
9767,0.1,0.89,7,285,4,0,0,tecnica,bajo,si
9753,0.73,0.98,4,160,3,0,0,TI,medio,no
1132,0.6,0.6,3,242,3,0,0,tecnica,medio,no
832,0.7,0.95,4,231,3,0,0,soporte,medio,no
8284,0.73,0.57,3,146,2,0,0,gestión de productos,bajo,no
4781,0.24,0.88,5,199,5,1,0,ventas,medio,no
9906,0.66,0.59,3,204,3,0,0,gestión de productos,alto,no
8409,0.88,0.52,4,166,2,0,0,tecnica,bajo,no
301,0.37,0.47,2,152,3,0,0,gestión de productos,bajo,si
2230,0.8,0.58,4,189,2,0,0,soporte,medio,no
6453,0.11,0.81,5,287,4,0,0,ventas,bajo,si
2123,0.23,0.9,5,234,3,1,0,ventas,bajo,no
2993,0.91,0.57,4,145,3,0,0,marketing,medio,no
1635,0.92,0.82,4,207,4,0,0,ventas,bajo,no
7530,0.45,0.42,4,140,2,0,0,ventas,bajo,no
1375,0.52,0.73,4,245,4,0,0,tecnica,medio,no
9481,0.71,0.97,5,208,8,1,0,dirección,medio,no
3109,0.57,0.54,3,157,4,1,0,ventas,alto,no
3514,0.65,0.63,4,199,2,0,0,tecnica,medio,no
5914,0.69,0.53,3,142,3,0,0,soporte,bajo,no
908,0.92,0.7,3,129,3,0,1,dirección,alto,no
207,0.78,0.87,3,191,3,1,0,soporte,medio,no
9322,0.44,0.57,2,139,3,0,0,tecnica,bajo,si
5481,0.92,0.53,2,261,4,0,0,soporte,bajo,no
7338,0.16,0.94,4,261,6,0,0,tecnica,bajo,no
8370,0.89,0.98,5,274,5,0,0,gestión de productos,medio,si
7083,0.87,0.94,4,256,2,0,0,soporte,medio,no
9187,0.75,0.78,2,264,3,1,0,tecnica,medio,no
415,0.81,0.61,2,176,5,0,1,marketing,bajo,no
8474,0.99,0.62,4,256,2,0,0,TI,medio,no
8118,0.43,0.53,2,145,3,0,0,TI,bajo,si
7272,0.58,0.48,5,251,3,0,0,ventas,medio,no
3534,0.81,0.92,5,239,5,0,0,ImásD,medio,si
395,0.65,0.54,4,191,4,0,0,contabilidad,medio,no
3417,0.78,0.6,4,206,3,0,0,ventas,medio,no
2567,0.78,0.68,5,168,3,0,0,ventas,bajo,no
7972,0.11,0.97,6,277,4,0,0,gestión de productos,medio,si
3397,0.71,0.68,5,226,3,0,0,tecnica,bajo,no
2854,0.7,0.78,5,264,2,0,0,ventas,medio,no
7114,0.75,0.73,5,181,3,1,0,tecnica,bajo,no
7916,0.37,0.45,2,142,3,0,0,TI,bajo,si
4290,0.41,0.49,2,130,3,0,0,marketing,bajo,si
6835,0.82,0.63,5,177,3,0,0,TI,bajo,no
975,0.65,0.97,4,145,2,0,0,tecnica,medio,no
2061,0.83,0.57,2,222,2,0,0,ventas,medio,no
8933,0.48,0.67,3,183,2,0,0,tecnica,bajo,no
7042,0.65,0.36,2,282,3,0,0,gestión de productos,medio,no
7668,0.5,0.89,3,187,4,1,0,ventas,medio,no
3911,0.4,0.47,2,152,3,0,0,contabilidad,bajo,si
5559,0.9,0.61,3,185,3,0,0,marketing,medio,no
9501,0.45,0.48,2,158,3,0,0,tecnica,bajo,si
8314,0.92,0.61,4,252,2,0,0,soporte,medio,no
3605,0.44,0.56,2,156,3,0,0,TI,medio,si
846,0.1,0.85,7,279,4,0,0,ImásD,medio,si
5854,0.21,0.57,5,239,3,0,0,ventas,alto,no
6975,0.53,0.67,4,167,2,0,0,dirección,bajo,no
799,0.69,0.82,4,252,3,1,0,TI,medio,no
2811,0.21,0.37,4,129,4,0,0,gestión de productos,medio,no
5747,1,0.94,3,257,4,0,0,soporte,medio,no
7040,0.61,0.98,4,199,2,0,0,tecnica,bajo,no
8574,0.94,0.51,6,239,5,0,0,ventas,medio,no
4448,0.82,0.83,4,245,5,1,0,ventas,bajo,si
5301,0.74,0.68,3,242,5,1,0,soporte,medio,no
9968,0.62,0.74,4,173,2,0,0,ventas,medio,no
8013,0.62,0.49,4,174,3,0,0,tecnica,bajo,no
9545,0.56,0.51,4,140,2,0,0,ventas,bajo,no
527,0.56,0.83,5,157,3,0,0,TI,medio,no
4699,0.44,0.54,2,127,3,0,0,dirección,medio,si
3275,0.72,0.95,4,216,3,0,0,ventas,bajo,no
7898,0.68,0.51,5,158,3,0,0,tecnica,medio,no
7532,0.69,0.82,4,273,4,0,0,RRHH,medio,no
1096,0.59,0.88,4,155,3,1,0,soporte,bajo,no
6655,0.92,0.98,3,257,3,0,1,ventas,medio,no
2197,0.56,0.94,3,154,3,1,0,soporte,bajo,no
700,0.69,0.56,4,149,3,0,0,TI,medio,no
8734,0.41,0.46,2,151,3,0,0,gestión de productos,bajo,si
9971,0.45,0.37,6,226,2,0,0,tecnica,bajo,no
6039,0.22,0.89,6,278,5,1,0,soporte,medio,no
1620,0.74,0.89,5,259,5,0,0,ImásD,bajo,si
188,0.88,0.92,3,179,3,0,0,ImásD,bajo,no
4864,0.16,0.94,4,261,6,0,0,tecnica,bajo,no
805,0.38,0.5,2,187,2,1,0,ventas,medio,no
2640,0.83,0.52,5,217,3,0,0,ImásD,bajo,no
3921,0.88,0.6,2,168,3,0,0,TI,bajo,no
5477,0.64,0.61,3,221,3,0,0,contabilidad,bajo,no
7522,0.7,0.54,3,198,3,1,1,RRHH,bajo,no
1884,0.95,0.51,3,224,4,0,0,soporte,medio,no
4283,0.1,0.85,6,260,4,0,0,ventas,bajo,si
4178,0.93,1,3,148,4,0,0,ventas,bajo,no
6839,0.95,0.84,3,270,3,1,1,ventas,medio,no
6661,0.92,0.68,5,210,2,0,0,gestión de productos,bajo,no
7746,0.64,0.99,5,262,5,0,0,ventas,bajo,no
8261,0.84,0.99,4,219,2,0,0,soporte,bajo,no
8875,0.1,0.91,6,287,4,0,0,tecnica,bajo,si
5129,0.41,0.46,2,128,3,0,0,contabilidad,bajo,si
4866,0.9,0.99,5,260,5,0,0,ventas,bajo,si
1590,0.11,0.78,6,260,4,0,0,RRHH,medio,si
4463,0.53,0.75,6,192,6,0,0,RRHH,medio,no
2364,0.59,0.65,5,265,3,0,0,TI,medio,no
371,0.93,0.7,5,231,7,0,1,ventas,alto,no
5910,0.37,0.52,2,141,3,0,0,ventas,bajo,si
5023,0.96,0.61,3,271,2,0,0,RRHH,medio,no
1304,0.82,0.65,5,178,7,1,0,ventas,medio,no
2641,0.09,0.95,6,292,4,0,0,ventas,medio,si
5426,0.54,0.97,5,233,3,1,0,marketing,bajo,no
1536,0.81,0.55,4,217,8,0,0,contabilidad,medio,no
9530,0.78,0.59,5,236,3,0,0,tecnica,alto,no
3987,0.11,0.89,6,306,4,0,0,tecnica,bajo,si
3309,0.11,0.83,6,306,4,0,0,soporte,bajo,si
7858,0.36,0.69,3,165,3,0,0,ventas,medio,no
2419,0.82,0.81,3,149,3,0,0,soporte,bajo,no
216,0.92,0.58,3,261,3,1,0,ventas,medio,no
8018,0.45,0.46,2,130,3,0,0,tecnica,bajo,si
3111,0.62,0.72,3,188,3,0,0,tecnica,bajo,no
5873,0.49,0.52,4,251,2,0,0,soporte,bajo,no
5079,0.34,0.49,4,149,3,0,0,tecnica,medio,no
3499,0.82,0.59,5,143,2,1,0,tecnica,alto,no
1728,0.91,0.81,3,220,3,1,0,soporte,bajo,no
3986,0.78,0.7,4,139,3,0,0,TI,bajo,no
5860,0.98,0.73,5,185,3,0,0,contabilidad,medio,no
4839,0.59,0.96,5,211,3,0,0,ventas,medio,no
6127,0.39,0.48,2,160,3,0,0,ventas,bajo,si
6774,0.58,0.86,4,257,3,0,0,ventas,bajo,no
4521,0.79,0.87,3,232,2,0,0,soporte,bajo,no
3570,0.75,0.85,4,181,3,0,0,tecnica,bajo,no
64,0.79,1,5,257,6,0,0,ventas,bajo,si
35,0.68,0.78,5,233,3,0,0,tecnica,alto,no
9236,0.39,0.54,2,155,3,0,0,soporte,bajo,si
1002,0.97,0.86,3,187,2,0,0,ventas,bajo,no
3886,0.77,0.58,4,202,3,0,0,ventas,medio,no
6662,0.71,0.68,3,231,2,1,0,gestión de productos,bajo,no
6890,0.79,0.96,4,180,3,0,0,tecnica,bajo,no
8090,0.51,0.75,3,234,2,1,0,marketing,medio,no
5639,0.46,0.49,5,286,5,0,0,gestión de productos,bajo,no
7014,0.75,0.9,5,256,5,0,0,soporte,bajo,si
9300,0.55,0.54,5,168,2,0,0,ventas,bajo,no
5683,0.82,0.84,3,237,2,0,0,tecnica,bajo,no
7355,0.79,0.51,4,237,2,0,0,TI,bajo,no
212,0.41,0.56,2,154,3,0,1,soporte,medio,si
3865,0.65,0.69,6,131,5,0,0,TI,medio,no
8110,0.95,0.84,3,261,8,1,1,RRHH,medio,no
6e3,0.71,0.87,5,173,3,0,0,ventas,bajo,no
8568,0.11,0.89,6,284,4,0,0,ImásD,bajo,si
1596,0.93,0.73,4,156,2,0,0,soporte,bajo,no
2927,0.55,0.68,3,185,2,0,0,ventas,bajo,no
7451,0.48,0.94,3,162,3,1,0,ventas,medio,no
9161,0.72,0.64,4,192,3,0,0,ventas,medio,no
2986,0.81,0.92,4,268,3,0,0,ventas,bajo,no
12,0.89,0.55,5,194,4,0,0,marketing,medio,no
9188,0.53,0.66,3,191,3,0,0,TI,alto,no
1374,0.43,0.39,5,198,5,0,0,ImásD,medio,no
458,0.84,0.63,4,135,2,0,0,ventas,medio,no
5530,0.93,0.74,4,201,3,1,0,TI,medio,no
2975,0.98,0.91,3,165,2,1,0,RRHH,medio,no
4886,0.51,0.5,4,216,2,1,0,dirección,medio,no
7361,0.82,0.85,4,223,5,0,0,tecnica,medio,si
638,0.77,0.85,5,221,5,0,0,tecnica,bajo,no
9551,0.92,0.44,3,260,8,0,0,ventas,bajo,no
8776,0.94,0.59,6,212,2,0,0,ventas,medio,no
2570,0.36,0.52,2,147,3,0,0,ventas,medio,si
2307,0.75,0.56,5,231,2,0,0,ImásD,bajo,no
1475,0.1,0.83,7,302,5,0,0,TI,medio,si
663,0.4,0.47,2,144,3,1,0,ventas,bajo,si
5155,0.98,0.54,4,178,3,0,0,tecnica,bajo,no
9989,0.92,0.6,3,179,2,0,0,TI,bajo,no
4570,0.76,0.9,3,279,6,0,0,RRHH,medio,no
8212,0.76,0.97,4,219,2,0,0,soporte,medio,no
340,0.93,0.98,3,238,2,0,0,marketing,bajo,no
1883,0.82,0.84,3,194,3,0,0,gestión de productos,bajo,no
4748,0.9,0.93,4,263,3,1,0,soporte,medio,no
2184,0.73,0.8,4,251,2,1,0,soporte,bajo,no
5316,0.75,1,4,135,4,0,0,tecnica,bajo,no
4455,0.11,0.84,6,298,4,0,0,ventas,bajo,si
5259,0.55,0.55,4,191,4,0,0,gestión de productos,bajo,no
1332,0.66,0.75,4,235,3,0,0,ImásD,medio,no
1346,0.53,0.61,3,148,10,0,0,dirección,alto,no
3807,0.67,0.49,5,161,2,0,0,ventas,medio,no
6306,0.17,0.61,6,154,10,1,0,ventas,medio,no
6032,0.45,0.51,2,149,3,0,0,contabilidad,bajo,si
8455,0.88,0.84,4,170,2,0,0,ImásD,medio,no
7505,0.86,0.63,4,162,2,0,0,soporte,medio,no
6238,0.65,0.96,2,246,2,1,0,TI,bajo,no
9264,0.09,0.89,6,276,4,0,0,tecnica,bajo,si
1182,0.23,0.78,4,154,6,1,0,soporte,medio,no
2314,0.5,0.49,4,222,3,0,0,dirección,alto,no
3059,0.96,0.55,3,164,3,0,0,ventas,medio,no
3757,0.77,0.75,3,170,7,0,0,ventas,bajo,no
9290,0.71,0.71,4,221,3,0,0,tecnica,bajo,no
7457,0.16,0.82,6,202,4,1,1,ventas,medio,no
2387,0.39,0.43,3,154,3,0,0,marketing,bajo,no
7555,0.11,0.84,6,287,4,0,0,contabilidad,medio,si
143,0.15,0.48,6,204,6,1,0,ventas,bajo,no
9231,0.82,0.82,5,193,4,0,0,tecnica,medio,no
7481,0.82,0.58,4,183,3,0,0,dirección,medio,no
4252,0.22,0.6,3,205,6,1,0,ventas,bajo,no
1875,0.85,0.5,4,267,3,0,0,ventas,bajo,no
173,0.54,0.74,4,164,2,0,0,ventas,bajo,si
2609,0.51,0.86,4,196,2,0,0,soporte,bajo,no
8431,0.58,0.63,4,271,3,0,0,ventas,bajo,no
8600,0.45,0.55,2,129,3,0,0,soporte,medio,si
4997,0.5,0.5,3,184,3,1,0,soporte,bajo,no
2021,0.31,0.75,4,220,3,0,0,soporte,bajo,no
4507,0.9,0.87,4,231,5,0,0,dirección,bajo,no
7376,0.1,0.94,6,287,4,0,0,tecnica,medio,si
3753,0.11,0.92,6,269,4,0,0,contabilidad,medio,si
955,0.72,0.86,4,137,2,0,0,gestión de productos,bajo,no
2583,0.85,0.58,3,226,2,0,0,soporte,medio,si
3327,0.47,0.43,4,246,3,0,0,soporte,bajo,no
2386,0.21,0.9,4,271,6,0,0,soporte,alto,no
4331,0.62,0.64,4,185,2,0,0,TI,medio,no
3366,0.71,0.66,3,238,2,0,0,tecnica,bajo,no
1116,0.4,0.56,2,149,3,0,0,contabilidad,bajo,si
433,0.2,0.95,5,169,5,0,0,ventas,medio,no
9977,0.75,0.89,6,250,2,0,0,marketing,medio,no
8907,0.39,0.87,5,257,5,1,0,TI,medio,no
4492,0.74,0.46,6,145,3,0,0,contabilidad,bajo,no
4393,0.91,0.97,4,274,6,0,0,tecnica,bajo,si
6883,0.87,0.5,4,267,2,1,0,contabilidad,medio,no
6137,0.71,0.59,4,143,2,0,0,RRHH,medio,no
455,0.11,0.93,6,294,4,0,0,ventas,medio,si
6388,0.6,0.77,3,202,3,0,0,ventas,bajo,no
3338,0.45,0.47,2,135,3,0,0,ImásD,medio,si
9763,0.09,0.91,6,243,4,0,0,gestión de productos,alto,si
9456,0.41,0.54,2,152,3,0,0,tecnica,bajo,si
1279,0.62,0.73,3,144,10,1,0,soporte,alto,no
2710,0.53,0.64,2,177,4,0,0,ventas,bajo,no
1158,0.11,0.79,7,310,4,0,0,RRHH,bajo,si
5417,0.53,0.83,3,267,4,0,0,tecnica,medio,no
5157,0.54,0.6,3,209,2,0,0,soporte,bajo,no
6323,0.11,0.95,6,286,4,0,0,tecnica,medio,si
2858,0.87,0.89,4,225,8,0,0,marketing,bajo,no
9360,0.62,0.67,3,212,3,0,0,marketing,medio,no
9095,0.68,0.54,4,165,4,0,0,ventas,alto,no
6820,0.33,0.39,3,98,3,1,0,ImásD,bajo,no
696,0.38,0.57,2,131,3,0,0,soporte,medio,si
4140,0.16,0.96,6,211,6,1,0,ImásD,bajo,no
492,0.98,0.56,5,180,3,0,0,ventas,medio,no
3115,0.81,0.94,3,225,4,0,0,RRHH,medio,no
6732,0.55,0.86,4,169,6,0,0,TI,medio,no
38,0.4,0.54,2,141,3,0,0,tecnica,medio,si
7078,0.1,0.8,6,248,4,0,0,tecnica,bajo,si
4245,0.38,0.47,2,144,3,0,0,soporte,bajo,si
6608,0.38,0.43,3,188,7,0,0,ventas,medio,no
9696,0.56,0.49,3,208,3,0,0,soporte,bajo,no
5244,0.26,0.45,2,157,3,0,0,contabilidad,medio,no
9644,0.38,0.5,2,144,3,0,0,TI,medio,si
9893,0.61,0.57,4,160,3,1,0,soporte,bajo,no
2652,0.48,0.58,3,194,3,0,0,tecnica,medio,no
891,0.59,0.57,2,156,2,0,0,ventas,bajo,no
8816,0.35,0.67,3,119,3,0,1,marketing,medio,no
6745,0.64,0.6,3,135,3,0,0,ImásD,bajo,no
5612,0.61,0.67,3,266,3,0,0,ImásD,medio,no
1099,0.87,0.84,5,231,5,0,0,TI,bajo,si
5039,0.89,0.65,5,195,6,0,0,soporte,bajo,si
9504,0.87,0.84,5,231,5,0,0,TI,bajo,si
8224,0.64,0.61,3,263,3,0,0,soporte,bajo,no
85,0.27,0.76,4,108,10,0,0,ventas,medio,no
9749,0.56,0.87,3,146,10,0,0,ventas,bajo,no
9541,0.72,0.68,3,150,3,1,0,gestión de productos,medio,no
9262,0.61,0.47,2,253,3,0,0,ventas,bajo,si
6646,0.43,0.48,2,144,3,0,0,ventas,bajo,si
9073,0.93,0.59,5,158,3,0,0,ventas,bajo,no
9976,0.51,0.87,3,180,4,0,0,RRHH,bajo,no
4614,0.8,0.96,3,257,5,0,0,soporte,medio,no
3988,0.69,0.66,3,113,4,0,0,ventas,bajo,no
8677,0.63,0.94,4,145,3,0,0,tecnica,medio,no
9157,0.83,0.48,4,220,3,1,0,soporte,bajo,no
687,0.48,0.81,4,248,2,0,0,ImásD,medio,no
8127,0.66,0.51,5,149,3,0,0,ventas,medio,no
3880,0.95,0.94,3,174,3,0,0,ventas,medio,no
388,0.71,0.51,3,248,4,0,0,ventas,bajo,no
5917,0.09,0.95,6,304,4,0,0,ventas,bajo,si
4282,0.46,0.58,4,171,3,0,0,gestión de productos,bajo,no
5646,0.65,0.54,4,147,10,0,0,ventas,bajo,no
2474,0.73,0.94,4,213,3,1,0,marketing,medio,no
1437,0.52,0.73,2,233,3,0,0,tecnica,medio,no
1044,0.11,0.78,6,245,4,0,0,tecnica,bajo,si
4637,0.6,0.59,5,266,2,0,0,ImásD,bajo,no
5005,0.72,0.96,5,267,5,0,0,tecnica,bajo,si
1285,0.68,0.62,3,255,5,0,0,ImásD,bajo,no
1550,0.93,0.97,5,255,4,0,0,soporte,medio,no
6956,0.43,0.71,3,186,2,0,0,contabilidad,medio,no
9442,0.57,1,3,241,4,0,0,tecnica,bajo,no
9274,0.65,0.78,4,238,5,1,0,RRHH,bajo,no
6147,0.71,0.79,3,134,3,0,0,ventas,medio,no
119,0.11,0.93,7,288,4,0,0,ventas,alto,si
6325,0.63,0.49,4,151,3,0,0,tecnica,medio,no
8135,0.64,0.56,3,238,2,0,0,TI,medio,no
5764,0.86,0.98,4,270,5,0,0,tecnica,bajo,si
979,0.68,0.65,3,183,4,0,0,soporte,bajo,no
8400,0.74,0.89,5,182,2,0,0,RRHH,bajo,no
6158,0.66,0.67,3,123,4,0,0,TI,medio,no
1355,0.1,0.83,6,264,4,1,0,ventas,medio,si
6795,0.88,0.84,3,266,3,0,0,contabilidad,bajo,no
9822,0.67,0.6,4,210,3,0,0,soporte,bajo,no
3836,0.5,0.58,4,96,3,0,0,ventas,bajo,no
2714,0.89,0.86,5,275,5,0,0,ventas,bajo,si
9311,0.55,0.91,4,199,3,0,0,ventas,bajo,no
2031,0.62,0.65,3,249,3,0,0,tecnica,bajo,no
5154,0.44,0.65,2,151,3,0,0,ImásD,medio,no
6893,0.44,0.42,3,178,3,0,0,soporte,alto,no
6099,0.6,0.59,3,172,3,0,0,tecnica,medio,no
4978,0.68,0.97,3,174,2,0,0,soporte,bajo,no
7390,0.29,0.39,6,105,6,0,0,tecnica,medio,no
6913,0.87,0.74,4,265,4,0,0,marketing,medio,no
183,0.37,0.57,2,155,3,0,0,soporte,bajo,si
